"NGA","PolID","Date","PropCoded","PolPop","PolTerr","CapPop","AdmLev","MilLev","ReligLev","SettlHier","ProfOfficer","ProfSoldier","ProfPriest","FullTBur","ExamSyst","MeritProm","GovtBldg","Court","LegCode","Judge","Lawyer","Irrigation","WaterSuppl","Market","FoodStor","Road","Bridge","Canal","Port","Mine","Courier","PostStation","PostService","Mnemonic","NonWRecord","WRecord","Script","NonPhWrit","PhAlph","Lists","Calendar","SacrTxt","ReligLit","PractLit","History","Philosophy","SciLit","Fiction","Article","Token","PrecMetal","ForCoin","IndigCoin","PaperCurr","SpecFreqLR","PartFreqLR","AudFreqLR","OrthopraxyLR","OrthodoxyLR","SpecFreqWR","PartFreqWR","AudFreqWR","OrthopraxyWR","OrthodoxyWR","SpecFreqFR","PartFreqFR","AudFreqFR","OrthopraxyFR","OrthodoxyFR","SpecFreqER","PartFreqER","AudFreqER","OrthopraxyER","OrthodoxyER","SpecFreqDR","PartFreqDR","AudFreqDR","OrthopraxyDR","OrthodoxyDR","Monotheism","Omnipresence","Omniscience","Omnipotence","HighGods","SEHarm","SEFair","SERecip","SEProperty","SEKinship","SEIngroup","SERespect","SEBravery","SEPurity","SEGeneral","SEAmoral","SEAmoral","HeredStatus"
"Middle Yellow River Valley","CnErlig","-1300","64.7","2184874.21202178","381371.662950432","718101.759777953","3.73948861987176","3","2.94900489831844","4",NA,"0.9","0.9","0.9","0.1",NA,NA,"0.1","0","0.1","0.1","0.9",NA,NA,"0.9","0.9",NA,NA,NA,"1","0.9","0.1","0.1",NA,"0.9","0.1","0.9",NA,NA,"0.9","0.9",NA,"0.9",NA,NA,NA,NA,NA,"0.9","0.9",NA,"0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Middle Yellow River Valley","CnShang","-1200","68.6","5000000","1000000",NA,"5","4.51961787383943","3","3","0.9","0.9","1","1","0.1","0.1","0.9",NA,"0","0.1",NA,"1",NA,NA,"0.9","1","0.9",NA,NA,"1","0.9",NA,"0.1",NA,"0.9","1","1","1","0","0.9","0.9",NA,NA,NA,NA,NA,NA,NA,"0.9","1","0.9","0","0","0","1","1","1",NA,NA,NA,NA,NA,NA,NA,"6","6","6",NA,NA,"4","4","4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2",NA,"0.1","0.1",NA,NA,"0.1",NA,NA,NA,NA,NA,NA,NA
"Middle Yellow River Valley","CnWZhou","-1100","78.4",NA,"850000",NA,"5","4.68726844216201","3.1103264339097","5",NA,"0.9","1","1","0.1","0.9","1","0.9","0.9","1",NA,"1",NA,"0.9",NA,"1","0.9","1",NA,"0.9","0.9","0.9","0.1",NA,"0.9","1","1","1","0","0.9","0.9",NA,"1","1","0.9",NA,"0.9","1","1","1",NA,"0.1","0.1","0","2","2",NA,NA,NA,"3","3",NA,NA,NA,"3","3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Middle Yellow River Valley","CnWZhou","-1000","82.4","5000000","850000","100000","5","4.68726844216201","3.1103264339097","5",NA,"0.9","1","1","0.1","0.9","1","0.9","0.9","1",NA,"1",NA,"0.9",NA,"1","0.9","1",NA,"0.9","0.9","0.9","0.1",NA,"0.9","1","1","1","0","0.9","0.9",NA,"1","1","0.9",NA,"0.9","1","1","1",NA,"0.1","0.1","0","2","2",NA,NA,NA,"3","3",NA,NA,NA,"3","3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Middle Yellow River Valley","CnWZhou","-900","82.4","10073816.6099547","850000","125000","5","4.68726844216201","3.1103264339097","5",NA,"0.9","1","1","0.1","0.9","1","0.9","0.9","1",NA,"1",NA,"0.9",NA,"1","0.9","1",NA,"0.9","0.9","0.9","0.1",NA,"0.9","1","1","1","0","0.9","0.9",NA,"1","1","0.9",NA,"0.9","1","1","1",NA,"0.1","0.1","0","2","2",NA,NA,NA,"3","3",NA,NA,NA,"3","3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Middle Yellow River Valley","CnWZhou","-800","82.4","13500000","850000","125000","5","4.68726844216201","3.1103264339097","5",NA,"0.9","1","1","0.1","0.9","1","0.9","0.9","1",NA,"1",NA,"0.9",NA,"1","0.9","1",NA,"0.9","0.9","0.9","0.1",NA,"0.9","1","1","1","0","0.9","0.9",NA,"1","1","0.9",NA,"0.9","1","1","1",NA,"0.1","0.1","0","2","2",NA,NA,NA,"3","3",NA,NA,NA,"3","3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Middle Yellow River Valley","CnJinSA","-700","86.3",NA,"160000",NA,"4","5",NA,"4","0.9","0.9","0.9","1","0","1","0.9","0.9","1","0.9",NA,"1",NA,"0.9","1","0.9","0.9","0.9",NA,"0.9","0.9","0.9","0.1",NA,"0.9","1","1","1","0","0.9","0.9","0","1","0.9","0.9","1","0.9","0.9","1","1","1","0.1","0.1","0","2","2",NA,NA,NA,"3","3",NA,NA,NA,"3","3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3",NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Middle Yellow River Valley","CnJinSA","-600","86.3",NA,"160000",NA,"4","5",NA,"4","0.9","0.9","0.9","1","0","1","0.9","0.9","1","0.9",NA,"1",NA,"0.9","1","0.9","0.9","0.9",NA,"0.9","0.9","0.9","0.1",NA,"0.9","1","1","1","0","0.9","0.9","0","1","0.9","0.9","1","0.9","0.9","1","1","1","0.1","0.1","0","2","2",NA,NA,NA,"3","3",NA,NA,NA,"3","3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3",NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Middle Yellow River Valley","CnJinSA","-500","86.3",NA,"160000",NA,"4","5",NA,"4","0.9","0.9","0.9","1","0","1","0.9","0.9","1","0.9",NA,"1",NA,"0.9","1","0.9","0.9","0.9",NA,"0.9","0.9","0.9","0.1",NA,"0.9","1","1","1","0","0.9","0.9","0","1","0.9","0.9","1","0.9","0.9","1","1","1","0.1","0.1","0","2","2",NA,NA,NA,"3","3",NA,NA,NA,"3","3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3",NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Middle Yellow River Valley","CnWeiWS","-400","72.5",NA,"90000",NA,"5","4.25736904926451",NA,"4.43666636260665","1","1",NA,"1","0","0.9",NA,"0.9","1","0.9",NA,"0.9","0.9","0.9","0.9","0.9",NA,"0.9",NA,NA,"1","0.9","0.1",NA,"0.9","1","1","1","0","0.9","0.9","0","0.9",NA,"1","0.9",NA,NA,NA,"1","1","0","1","0.1","2","2",NA,NA,NA,"3","3",NA,NA,NA,"3","3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3",NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Middle Yellow River Valley","CnWeiWS","-300","74.5","16163863","90000",NA,"5","4.25736904926451",NA,"4.43666636260665","1","1",NA,"1","0","0.9",NA,"0.9","1","0.9",NA,"0.9","0.9","0.9","0.9","0.9",NA,"0.9",NA,NA,"1","0.9","0.1",NA,"0.9","1","1","1","0","0.9","0.9","0","0.9",NA,"1","0.9",NA,NA,NA,"1","1","0","1","0.1","2","2",NA,NA,NA,"3","3",NA,NA,NA,"3","3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3",NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Middle Yellow River Valley","CnWHan*","-200","92.2","47699214.1495204","2433000","335562.151442027","8.15052855702034","7","3","6",NA,"0.1","0.1","1","0","1","1","0.9","1","0.9","0.9","1","0.9","1","1","1","1","1","0.9",NA,"1","1","0.9","1","1","1","1","1","0","1","1",NA,"1","0.9","1","1","1","0.9","1",NA,"1","0.1","1","0.9","2","2","2",NA,NA,"3","3",NA,NA,NA,"3","3",NA,NA,NA,"2","2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3",NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Middle Yellow River Valley","CnWHan*","-100","92.2","47699214.1495204","4567000","335562.151442027","8.15052855702034","7","3","6",NA,"0.1","0.1","1","0","1","1","0.9","1","0.9","0.9","1","0.9","1","1","1","1","1","0.9",NA,"1","1","0.9","1","1","1","1","1","0","1","1",NA,"1","0.9","1","1","1","0.9","1",NA,"1","0.1","1","0.9","2","2","2",NA,NA,"3","3",NA,NA,NA,"3","3",NA,NA,NA,"2","2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3",NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Middle Yellow River Valley","CnWHan*","0","92.2","47699214.1495204","4917000","335562.151442027","8.15052855702034","7","3","6",NA,"0.1","0.1","1","0","1","1","0.9","1","0.9","0.9","1","0.9","1","1","1","1","1","0.9",NA,"1","1","0.9","1","1","1","1","1","0","1","1",NA,"1","0.9","1","1","1","0.9","1",NA,"1","0.1","1","0.9","2","2","2",NA,NA,"3","3",NA,NA,NA,"3","3",NA,NA,NA,"2","2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3",NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Middle Yellow River Valley","CnEHan*","100","98","48237820.3367015","6500000","420000","7","7","1.69542682423879","6","0.9","1","0.1","1","0","1","1","0.9","1","0.9","0.9","1","0.9","1","1","1","1","1","1","0.9","1","1","0.9","1","0.9","1","1","1","0","0.9","1","0.1","0.9","0.9","1","1","0.9","1","1",NA,"0.9","0.1","1","0","2","2","2",NA,NA,"2","2",NA,NA,NA,"3","3",NA,NA,NA,"2","2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3",NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Middle Yellow River Valley","CnEHan*","200","96.1",NA,"2500000","100000","7","7","1.69542682423879","6","0.9","1","0.1","1","0","0","1","0.9","1","0.9","0.9","1","0.9","1","1","1","1","1","1","0.9","1","1","0.9","1","0.9","1","1","1","0","0.9","1","0.1","0.9","0.9","1","1","0.9","1","1",NA,"0.9","0.1","1","0","2","2","2",NA,NA,"2","2",NA,NA,NA,"3","3",NA,NA,NA,"2","2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3",NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Middle Yellow River Valley","CnErJin","300","88.2",NA,"4500000","600000","8","6.25766595355416","1.74555321629461","6","0.1",NA,"0.1","1","0.9","0.9","0.9","0.9","0.9","0.9","0.9","0.9",NA,"0.9","1","0.9","0.9","0.9","0.9","0.9","1","1",NA,"1","1","1","0.9","1","0","0.9","0.9","1","1","0.9","1","0.9","0.9","1","0.9",NA,"0.9",NA,"1","0.1","2","2","2",NA,NA,"3","3",NA,NA,NA,"3","3",NA,NA,NA,"2","2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Middle Yellow River Valley","CnNWei*","400","88.2",NA,"500000","600000","6","5.53468436118591","2","5.21037628334841","1","0.1","0.1","1","0","0.1","1","0.9","1","0.9",NA,"0.9",NA,"0.9","0.9","1","1",NA,"0.9","0.9","1","1","0.1","1","1","1","1","1","1","1","1","1","1","1","0.9","0.9","0.9",NA,"1","1",NA,"1","0.9","0","2","2","2",NA,NA,"3","3",NA,NA,NA,"3","3",NA,NA,NA,"2","2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","0.9",NA,NA,"0.1",NA,NA,NA,NA,NA,NA,NA
"Middle Yellow River Valley","CnNWei*","500","90.2","32000000","1773000","600000","6","5.53468436118591","2","5.21037628334841","1","0.1","0.1","1","0","0.1","1","0.9","1","0.9",NA,"0.9",NA,"0.9","0.9","1","1",NA,"0.9","0.9","1","1","0.1","1","1","1","1","1","1","1","1","1","1","1","0.9","0.9","0.9",NA,"1","1",NA,"1","0.9","0","2","2","2",NA,NA,"3","3",NA,NA,NA,"3","3",NA,NA,NA,"2","2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","0.9",NA,NA,"0.1",NA,NA,NA,NA,NA,NA,NA
"Middle Yellow River Valley","CnSui**","600","94.1","46000000","6225000","500000","5","6","3","3.859163879966","1","0.9","0.1","1","1","1","1","1","1","0","1","1","0.1","1","1","1","1","1",NA,"0.9","1","0.9","0.9","1","1","1","1","1","0","1","0.9","1","1","0.9","1","0.9","0.9","1","1",NA,"0.9",NA,"1","0.1","2","2","2",NA,NA,"3","3",NA,NA,NA,"3","3",NA,NA,NA,"2","2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","0.9",NA,NA,"0.1",NA,NA,NA,NA,NA,NA,NA
"Middle Yellow River Valley","CnTangE","700","96.1","48000000","5067000","1000000","7","8","2","3.08039699001731","1","0","1","1","1","1","1","1","1","1","0.9","0.9","0.1","0.9","0.9","1","0.9","1","1","1","1","0.9","1","1","1","1","1","1","0","0.9","1","1","1","1","1","0.9","0.9","1","1",NA,"1",NA,"1","0.1","1","0","1",NA,NA,"3","3",NA,NA,NA,"3","3",NA,NA,NA,"2","2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","0.9",NA,NA,"0.1",NA,NA,NA,NA,NA,NA,NA
"Middle Yellow River Valley","CnTangL","800","96.1","46505862.072291","3243000","1000000","7","5","2","3.85709294549691","1","1","1","1","1","1","1","1","1","1","0.9","0.9","0.1","0.9","1","1","1","1","1","1","1","0.9","1","1","1","1","1","1","0","0.9","0.9","0.9","0.9","0.9","1","1","1","1","1",NA,"1",NA,"1","0.1","1","0","1",NA,NA,"3","3",NA,NA,NA,"3","3",NA,NA,NA,"2","2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","0.9",NA,NA,"0.1",NA,NA,NA,NA,NA,NA,NA
"Middle Yellow River Valley","CnTangL","900","96.1","72075609.2269938","1500000","1000000","7","5","2","3.85709294549691","1","1","1","1","1","1","1","1","1","1","0.9","0.9","0.1","0.9","1","1","1","1","1","1","1","0.9","1","1","1","1","1","1","0","0.9","0.9","0.9","0.9","0.9","1","1","1","1","1",NA,"1",NA,"1","0.1","1","0","1",NA,NA,"3","3",NA,NA,NA,"3","3",NA,NA,NA,"2","2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","0.9",NA,NA,"0.1",NA,NA,NA,NA,NA,NA,NA
"Middle Yellow River Valley","CnNSong","1000","96.1","87952949.8568142","2931825.96796649","500000","7.52586664317854","10.1971726367181","2.16518398174135","8.54539812572274","1","1","1","1","1","1","1","1","1","1","0.9","1","1","1","1","1","1","1","1","1","1","1","0.9","1","1","1","1","1","0","1","1","1","1","1","1","1","1","1","1",NA,"1",NA,"1","1","2","2","2",NA,NA,"4","4",NA,NA,NA,"3","3",NA,NA,NA,"2","2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","0.9",NA,NA,"0.1",NA,NA,NA,NA,NA,NA,NA
"Middle Yellow River Valley","CnNSong","1100","96.1","87952949.8568142","2292463.49715601","1000000","7.52586664317854","10.1971726367181","2.16518398174135","8.54539812572274","1","1","1","1","1","1","1","1","1","1","0.9","1","1","1","1","1","1","1","1","1","1","1","0.9","1","1","1","1","1","0","1","1","1","1","1","1","1","1","1","1",NA,"1",NA,"1","1","2","2","2",NA,NA,"4","4",NA,NA,NA,"3","3",NA,NA,NA,"2","2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","0.9",NA,NA,"0.1",NA,NA,NA,NA,NA,NA,NA
"Middle Yellow River Valley","CnLrJin","1200","86.3","51240765.8307964","3600000",NA,"6",NA,"3","6","1","1","1","1","1","1","1","1","1","1","1","1",NA,"1","1","1","1","1","1",NA,"1","1",NA,"1","1","1","1","1","0","1","1","1","1","1","1","1","1","1","0.9",NA,"0.9",NA,"0.9","0.9","2","2",NA,NA,NA,"4","4",NA,NA,NA,"3","3",NA,NA,NA,"2","2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","0.9",NA,NA,"0.1",NA,NA,NA,NA,NA,NA,NA
"Middle Yellow River Valley","CnYuan*","1300","94.1","66241247.1573905","15024347.2114215","800000","8","6","3","7","1","1","1","1","1","1","1","1","1","1","1","1",NA,"1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","0","1","1","1","1","1","1","1","1","1","1",NA,"0.9",NA,"0.9","1","2","2","2",NA,NA,"2","2",NA,NA,NA,"3","3",NA,NA,NA,"2","2","2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","0.9",NA,NA,"0.1",NA,NA,NA,NA,NA,NA,NA
"Middle Yellow River Valley","CnMing*","1400","98","65025064.0091188","3900000","150000","5","7","3","7","0","0","1","1","1","1","1","1","1","1","1","1","0.9","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","0","1","1","1","1","1","1","1","1","1","0","0","1","1",NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","0.9",NA,NA,"0.1",NA,NA,NA,NA,NA,NA,NA
"Middle Yellow River Valley","CnMing*","1500","98","50908700","4823993.81442322","672000","5","7","3","7","0","0","1","1","1","1","1","1","1","1","1","1","0.9","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","0","1","1","1","1","1","1","1","1","1","0","0","1","1",NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","0.9",NA,NA,"0.1",NA,NA,NA,NA,NA,NA,NA
"Middle Yellow River Valley","CnMing*","1600","98","111146766.297932","3655000","706000","5","7","3","7","0","1","1","1","1","1","1","1","1","1","1","1","0.9","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","0","1","1","1","1","1","1","1","1","1","0","0","1","1",NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","0.9",NA,NA,"0.1",NA,NA,NA,NA,NA,NA,NA
"Middle Yellow River Valley","CnQingE","1700","96.1","132389955.815718","13100000","847818.934210979","7","10","3","7","1",NA,"1","1","1","1","1","1","1","1",NA,"1","0.1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","1","1","1","0","0","1","1","1","1","2","2","2",NA,NA,"4","4",NA,NA,NA,"6","6","6",NA,NA,"2","2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","0.9",NA,NA,"0.1",NA,NA,NA,NA,NA,NA,NA
"Middle Yellow River Valley","CnQingL","1800","96.1","295000000","11300000","890892","7","10","3","7","1",NA,"1","1","1","1","1","1","1","1","1","1","0.1","1","1","1","1","1","1","1","1","1","1","1","1","1","1",NA,"0","1","1","1","1","1","1","1","1","1","0","0","1","1","1","1","2","2","2",NA,NA,"4","4",NA,NA,NA,"6","6","6",NA,NA,"2","2","2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","0.9",NA,NA,"0.1",NA,NA,NA,NA,NA,NA,NA
"Middle Yellow River Valley","CnQingL","1900","96.1","332990487.65371","11300000","1104372","7","10","3","7","1",NA,"1","1","1","1","1","1","1","1","1","1","0.1","1","1","1","1","1","1","1","1","1","1","1","1","1","1",NA,"0","1","1","1","1","1","1","1","1","1","0","0","1","1","1","1","2","2","2",NA,NA,"4","4",NA,NA,NA,"6","6","6",NA,NA,"2","2","2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","0.9",NA,NA,"0.1",NA,NA,NA,NA,NA,NA,NA
"Niger Inland Delta","MlJeJe1","-200","94.1","211.461668969216","9.51987673286675","134.951932427171","1",NA,NA,"1","0.1","0.1","0","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.9","0.1","0.1","0.1",NA,"1","0","0","0","0","0","0","0","0","0","0","0","0","0.1","0.9","0.1","0.1","0.1","0.1","0.1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Niger Inland Delta","MlJeJe1","-100","94.1","211.461668969216","9.51987673286675","134.951932427171","1",NA,NA,"1","0.1","0.1","0","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.9","0.1","0.1","0.1",NA,"1","0","0","0","0","0","0","0","0","0","0","0","0","0.1","0.9","0.1","0.1","0.1","0.1","0.1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Niger Inland Delta","MlJeJe1","0","94.1","211.461668969216","9.51987673286675","134.951932427171","1",NA,NA,"1","0.1","0.1","0","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.9","0.1","0.1","0.1",NA,"1","0","0","0","0","0","0","0","0","0","0","0","0","0.1","0.9","0.1","0.1","0.1","0.1","0.1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Niger Inland Delta","MlJeJe2","100","94.1","2222.81625080783","910.848140249037","952.242969180017","1.09426614102557",NA,NA,"2","0.1","0.1","0","0","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.9","0.1","0.1","0.1",NA,"1","0","0","0","0","0","0","0","0","0","0","0","0","0.1","0.9","0.1","0.1","0.1","0.1","0.1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Niger Inland Delta","MlJeJe2","200","94.1","2222.81625080783","910.848140249037","952.242969180017","1.09426614102557",NA,NA,"2","0.1","0.1","0","0","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.9","0.1","0.1","0.1",NA,"1","0","0","0","0","0","0","0","0","0","0","0","0","0.1","0.9","0.1","0.1","0.1","0.1","0.1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Niger Inland Delta","MlJeJe2","300","94.1","2222.81625080783","910.848140249037","952.242969180017","1.09426614102557",NA,NA,"2","0.1","0.1","0","0","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.9","0.1","0.1","0.1",NA,"1","0","0","0","0","0","0","0","0","0","0","0","0","0.1","0.9","0.1","0.1","0.1","0.1","0.1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Niger Inland Delta","MlJeJe3","400","88.2","24241.3084769569","1100","7576.90750081078","1.55775997010075",NA,NA,"3","0.1","0.1","0","0","0.1","0.1","0.1","0.1","0.1","0.1","0.1","1","0.1","0.9","0.9",NA,NA,"0.1","0.9","1","0.9","0.1","0.1",NA,"1","0","0","0","0","0","0","0","0","0","0","0","0","0.1","0.9",NA,"0.1","0.1","0.1","0.1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Niger Inland Delta","MlJeJe3","500","88.2","24241.3084769569","1100","7576.90750081078","1.55775997010075",NA,NA,"3","0.1","0.1","0","0","0.1","0.1","0.1","0.1","0.1","0.1","0.1","1","0.1","0.9","0.9",NA,NA,"0.1","0.9","1","0.9","0.1","0.1",NA,"1","0","0","0","0","0","0","0","0","0","0","0","0","0.1","0.9",NA,"0.1","0.1","0.1","0.1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Niger Inland Delta","MlJeJe3","600","88.2","24241.3084769569","1100","7576.90750081078","1.55775997010075",NA,NA,"3","0.1","0.1","0","0","0.1","0.1","0.1","0.1","0.1","0.1","0.1","1","0.1","0.9","0.9",NA,NA,"0.1","0.9","1","0.9","0.1","0.1",NA,"1","0","0","0","0","0","0","0","0","0","0","0","0","0.1","0.9",NA,"0.1","0.1","0.1","0.1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Niger Inland Delta","MlJeJe3","700","88.2","24241.3084769569","1100","7576.90750081078","1.55775997010075",NA,NA,"3","0.1","0.1","0","0","0.1","0.1","0.1","0.1","0.1","0.1","0.1","1","0.1","0.9","0.9",NA,NA,"0.1","0.9","1","0.9","0.1","0.1",NA,"1","0","0","0","0","0","0","0","0","0","0","0","0","0.1","0.9",NA,"0.1","0.1","0.1","0.1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
