"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20"
1.1173387640469,0.878359494164016,1.46968303627326,1.04087827549619,1.07694150514718,1.11263980255723,0.780064856941734,1.00434742066039,1.12578507057874,0.9273822768476,1.34778377209721,1.14842068372036,0.92645333758747,1.15079935310736,1.17500585925809,0.744401370859536,0.831213409280143,1.11861337825074,1.25866775238676,1.14617924784081
0.911508217231983,0.890804594144756,1.44513168031437,0.850432440836334,0.883247318514216,1.0538763160285,0.585331517892307,0.975697179167378,1.16573455815643,0.637224099147756,1.14783408600015,0.88559205085415,1.15609692457394,1.13294746053592,0.402848268530507,0.841347602481201,1.1061506094252,1.17277378662823,0.516990297131744,0.46105693416176
0.677604085778847,0.709503201954083,0.873294008447492,0.77286719679988,1.11189876661683,1.02956950160271,0.735759111024721,0.763637843237768,0.634158568912535,1.01544136661765,0.822736807354098,0.525449338741654,0.87045138947481,1.06520815281888,0.976633137771802,0.855463031435401,1.00408312763253,0.874563122367388,0.938596672348022,0.621000366643086
1.27068635634438,1.08945068848266,0.999683278478199,0.803838963992175,1.21606149983701,1.52054711570799,1.25979151154904,1.11716425923292,1.27023395108801,1.60784494550655,1.02780535896725,1.24622355867155,1.21221467477395,1.59127474079325,1.15591557710969,1.71935058744238,1.20040928147101,1.38520876451365,1.60513538780648,1.36863922291276
0.906989318496619,0.872213165319863,0.845520913266482,0.90557812204614,0.882403281231789,0.854475375392831,0.960006444107248,1.05278503101235,0.821980636519837,0.974237909703726,0.981183767370994,0.636327397075628,0.66350756644682,1.02219128703191,0.846867704799072,0.978259054823951,0.784913296923747,1.0261047447592,0.921437214887446,0.84603398120118
1.27071300130981,1.13940381597395,1.08824270543838,1.15572930576314,1.25232272229031,1.31760349311832,1.30765360959534,1.14089808682386,1.35928578384094,1.08337363746574,1.27055828225057,1.22954497958223,1.25648365489847,1.45544223000829,1.38131525843194,1.3083513463234,1.33226086118498,1.25547209087191,1.75983167205066,1.35508454939689
0.358893758661667,0.69312959683903,1.40824412971046,1.26643892949535,0.278403041232175,0.784334093870567,0.733087001437004,1.16277425573757,1.26590095464579,-0.0634046591355125,1.80566827380696,0.974659884080638,0.808131501276915,0.350505850753295,1.372933624312,0.852343474690017,1.1968147621086,0.969386751692311,0.852104210545438,0.0497891656548214
1.04319961676146,1.11624508900936,0.947954237177209,1.34213156997853,1.59045458034263,1.49070069515495,1.56823647987203,1.27065978430099,0.718518700377415,0.859085306932837,1.14777666547353,1.58909055020533,1.0837951482591,0.936191505408543,1.14953207297355,0.857070503440505,1.52842229091279,1.27658341190395,0.95050054303495,1.07253658820349
0.685849115950762,0.671778024222131,0.480093416776968,0.584038646785705,0.623087814822883,1.5579539726628,1.14753879846728,0.884116846978351,0.777740987212837,0.233189616340833,0.831485100624016,0.817410829153283,0.414800613148419,1.38608329965891,0.628142709921804,0.537226221600244,0.28672536648849,0.743438444450705,1.01541057520238,0.0733620866052708
2.84719484100315,2.95258174076958,2.86124588991496,2.87109957207239,2.86652403453956,2.8753779463866,2.89815482106198,2.86213796315495,2.88367170552485,2.86639569237371,2.87705382911278,2.8141562790714,2.88209319522004,2.79167001219597,2.9102148319245,2.91964945970667,2.89494944998561,2.86812878168227,2.88139652386614,2.81101875228456
2.84627676806791,2.91222367958473,2.85446556939213,2.86870464761944,2.8532516868381,2.84926086298451,2.85109354137759,2.81321268293214,2.84340918097595,2.8498248336277,2.87460458331265,2.78634434603612,2.87384171078492,2.78060516481117,2.85903478190467,2.88393844494573,2.87964595169777,2.86757512011609,2.85398558860309,2.78309051584589
2.6100377311671,2.60299461858357,2.50785780085058,2.56009379507119,2.6048757672863,2.62636226026697,2.58716127134344,2.62843292034411,2.6029448226389,2.62512857114164,2.62863872580766,2.56902029860211,2.61093211655335,2.58474687975961,2.69842995544523,2.54740994447012,2.58844291345573,2.56761827745502,2.64854396957415,2.53869202060949
1.81245712298492,1.81346562971303,1.72994025517147,1.78192431477047,1.73981035291457,1.83556225943133,1.78800111425938,1.81725422233252,1.79355431853577,1.85066818745838,1.82709882337297,1.80120876720565,1.80499343190498,1.86661119474577,1.88656083316449,1.80294451699081,1.75532636887784,1.81246118871882,1.83309900557568,1.79762042625518
2.12380253546992,2.12376096204716,2.1133616991439,2.15216846439603,2.25888960587822,2.12314975165601,2.15045280247127,2.12979589845782,2.13521291723405,2.28553220609037,2.2461268992411,2.13831635077262,2.26450950726838,2.2374439191855,2.21164060891955,2.18381658843593,2.24839895095753,2.20229015730796,2.1457357743931,2.14521093418768
2.34459489095814,2.34679181833804,2.33501145513599,2.2582133060912,2.36532234565098,2.29390072906226,2.25564607988598,2.29925062501249,2.35625216250113,2.39097879556352,2.46724993736234,2.24413714794703,2.37076108512924,2.454917721213,2.31651277019772,2.40643166345231,2.42210599748176,2.30758667789791,2.31870601032745,2.36250714940805
2.27653916038735,1.9865702707841,1.31249511918756,1.54658810920315,2.11416623003682,1.71109702103454,1.86511179249877,1.74169816954122,2.24666555727437,1.84210547707356,2.35563647348454,2.24767199730045,1.8360657979047,1.81821986267778,2.1422023040577,1.8941965021645,1.73880718977658,2.01799264685324,2.12392711594273,1.93444427889422
2.10545222262719,2.01651901285315,2.00649094064791,2.13556324446775,2.06796801256853,2.13682620217489,2.07934146244665,2.0651145016938,2.0529947259148,2.10300102332774,2.10598062701027,2.08152452996718,2.04488287450965,2.03899068447733,2.06599212722007,2.0009625895644,2.0151380904455,2.09495324425595,1.99555202066054,2.03876315192608
2.24188206794914,2.15624028386726,2.14133024092901,2.27224290783578,2.20300698845433,2.27310580199324,2.21627577934132,2.19854052864806,2.18761980162256,2.2397901867599,2.24362381704415,2.21559374248291,2.17783730328795,2.17298902086228,2.19879319729952,2.13781146467719,2.15417014201224,2.23003727243912,2.13235255508969,2.17581576785322
2.53837140744882,2.38625938509677,2.47806929375774,2.5322151748826,2.4405357308849,2.50113095177491,2.52997791668639,2.5182004285207,2.44178076019654,2.43203684978592,2.49048278819671,2.40011208814113,2.52554420676081,2.53857581115566,2.44440952957514,2.39515415050648,2.40589866320107,2.53270855517383,2.44112400109449,2.49016793672539
2.72009036699328,2.66404934311813,2.75559316578102,2.71623604996232,2.80917517349335,2.77577315881645,2.80530150020123,2.79297253311014,2.71814992621019,2.70525005868622,2.7648854890956,2.76721092271177,2.80206780032705,2.81319938771859,2.72007547713163,2.76384612613477,2.68059627371281,2.80960901343339,2.71671905973908,2.76236494951036
2.30796495940197,2.39607315395084,2.45489849580627,2.46832369011999,2.40033985285518,2.34596919468342,2.31708868987285,2.30816773599027,2.31756195373556,2.4861863415479,2.39470626230547,2.33978140821129,2.1929526266946,2.4177121552886,2.30807577060004,2.39013831032246,2.3218977768872,2.42633854084797,2.30515916534808,2.29302947710081
2.63207219825978,2.71588001563088,2.6868734469589,2.6177888810061,2.59562810512885,2.48416054913895,2.51038389917117,2.67235383202491,2.60988366278102,2.70267632815045,2.7055874517212,2.58911472414541,2.51667615791206,2.50045664515216,2.66340964665571,2.64126688527248,2.52574661596002,2.52573772988605,2.57903831987103,2.48190631540711
2.19919978074766,2.299230153838,2.28644733969498,2.20959022693278,2.33270809164612,2.25640952909481,2.10283188478881,2.43103002710124,2.20088637980877,2.43197326312295,2.43863044708749,2.19058831526034,2.10859215600522,2.2448162501157,2.27456758165128,2.21033219217748,2.11001485829929,2.10854981213186,2.19468124056009,2.25504112172969
2.25953056848821,2.24264484929845,2.25642186874535,2.27801136805642,2.24677266587935,2.25446056745294,2.26896933467572,2.25779582289402,2.25254908353333,2.23256213230622,2.26806973525882,2.24747207757032,2.241279035231,2.26112280368807,2.2468018819833,2.27043150428119,2.25819247271135,2.25457666176555,2.22534005542578,2.22342445830598
2.57994354547179,2.51502979343154,2.52051010342036,2.60299731398097,2.51130839082973,2.5463145158636,2.54892167668781,2.55216204783497,2.53654417752801,2.54940084902445,2.52928191373289,2.51611814135534,2.57272711617156,2.55137672243678,2.5150771982573,2.63668247302275,2.59800300790441,2.56205417109412,2.56112593973255,2.57143518040807
2.36055285396395,2.36036169673389,2.34298560491749,2.30367153854099,2.34699981883704,2.36660771438539,2.31019434826889,2.36160660506885,2.33839394311505,2.37090717420302,2.36898203098746,2.36308839840835,2.33163887375374,2.38825129219703,2.35082818167377,2.3447171665538,2.33840690097526,2.33445939212588,2.354757458257,2.33379599193274
2.31476312873184,2.24033469583114,2.44068145950165,2.32546423584076,1.92467884981402,2.40962070917058,2.27402195217664,1.97973532125749,2.19618883710233,2.18201879954302,2.48560087334582,2.28901206754023,2.23050769643122,2.12539584532809,2.37359063074047,2.45020530746987,2.20788870892674,2.38701372049292,2.3927048036019,2.36774841128127
2.15476863556908,1.89485826380302,1.87122960333441,2.1592708264832,1.99986822993346,2.10989384217046,2.00986219725498,2.13127761674994,2.118938058622,1.84962293755429,2.02497558829084,2.07889267027343,2.24296222844439,2.15238028496252,2.00875389968494,2.01967634470403,1.89951278909582,1.99404769698216,1.98376986073848,2.19236657041552
2.51776170523518,2.51460858608282,2.52400672913548,2.5347062106222,2.49033608404063,2.49964843515943,2.51888611797298,2.49066239738213,2.49511108891181,2.49065822689309,2.47968573968619,2.52829055044466,2.46577888504597,2.50767370787377,2.47441032705846,2.52467008412649,2.48013739015638,2.48560876750209,2.50448528344141,2.4403512979424
-5.37852584979862,-4.52272626719289,-4.81138582312278,-4.51484917729453,-4.25383940028575,-4.44253807609652,-4.81279710724334,-6.02237474294754,-4.77686803517809,-4.47333211635548,-4.79760842502617,-4.66169652022687,-4.69828270661332,-4.33896316592633,-4.7765054557788,-4.5661550706953,-4.7519449285004,-4.6797693517616,-4.68898290514575,-4.61068340637112
-4.16391524024944,-4.46380869410645,-4.56209249497697,-4.35606551993646,-4.3934086522739,-4.42465164946984,-4.30243597397144,-4.736128205678,-4.31101794350224,-4.50234066274528,-4.46584390952283,-4.11944380709757,-4.1936958573276,-4.48532243924154,-4.16437917965779,-4.2769008657639,-4.49432252021519,-4.4912432513397,-4.41554006082605,-4.28639174737051
-2.93656556823025,-2.89313860824171,-3.13558306321091,-2.95229932310289,-2.97376149337941,-2.97328038311364,-3.05554953182409,-3.03969258657963,-2.85761051764052,-3.30269142271653,-2.93228388666807,-3.04940813537627,-2.8595829810695,-2.89103946577538,-2.8561659153064,-3.03181951311506,-3.06747843763006,-2.82449013855487,-3.14276905674718,-2.81012836835698
-2.5875796256058,-2.52830140102825,-2.4989219929974,-2.42889759891932,-2.56620229187666,-2.58038814293449,-2.34420054026263,-2.50978992913522,-2.58809168369045,-2.57344177077363,-2.48591890081492,-2.51840530533875,-2.54969913663093,-2.54008797191747,-2.55376735580588,-2.50527448904882,-2.60169388380724,-2.45610081782035,-2.48864987947628,-2.40534812108121
-2.2305232030934,-2.25668135780939,-1.95194520452263,-2.24399138668906,-2.0832896503614,-2.21786776744852,-2.07479780746647,-2.13538384629664,-2.16263863423766,-2.24566518718526,-2.04590997797472,-2.20050679113784,-2.1741844898258,-2.02842405917223,-2.19875317576885,-1.98270502423092,-2.00360007946521,-1.99681156945812,-2.10220326105038,-2.19648200289917
-2.01012665420904,-2.12632711545691,-1.82188967833932,-2.02057179963193,-1.95255115392737,-2.09001550445077,-1.85397029311182,-2.00804381466398,-2.03173448620752,-2.11817729087945,-1.91750857031105,-2.07163759529872,-2.04238493203868,-1.90191173003238,-1.97713000415774,-1.76009385853518,-1.87454246012835,-1.77299555032835,-1.97155874026704,-2.07004724478154
-1.77758452950355,-1.46979793806637,-1.60263405822752,-1.46463399117858,-1.6340132595894,-1.86105437168775,-1.89122041918756,-1.55384578233712,-1.53007363981457,-1.84166360226827,-1.62527432658879,-1.58024867712021,-1.58943624138206,-1.68007903929905,-1.65326363618695,-1.58248490369674,-1.58567762378245,-1.57656049894222,-1.6780933243097,-1.4911819703084
-1.69549698124834,-1.46152323709774,-1.46106055454353,-1.62724899459516,-1.5978171027033,-1.66919351145751,-1.69288539636899,-1.33588807452833,-1.57897746847557,-1.92622833954994,-1.54141177470666,-1.54761448506317,-1.43794830119857,-1.88826967937364,-1.68608003266805,-1.41713307432387,-1.4679056881549,-2.00219866608623,-1.68271642205603,-1.50309645493019
-0.0119238887094843,-0.0506929840762706,-0.288781177064282,-0.287996134830149,-0.190394223034827,0.0380137626068462,-0.165652120095237,-0.0749895342413995,-0.0204676887359105,-0.124016580171448,0.00938616907803992,-0.0403046733196877,-0.147884760122895,-0.134583976896886,-0.0699677606907988,-0.27532744490692,-0.0704697932940689,-0.12905906211921,-0.0802383315785919,-0.100578842318179
-0.0273294686472966,-0.0099727804079506,-0.119849751743526,-0.0230440079485662,0.0442078609224158,-0.139073006542947,-0.118415754617665,0.0193462555117293,-0.0683215026874941,0.0125013068087644,-0.169715103635038,-0.0781159434993036,-0.0707952137647438,-0.0395770890708672,-0.00132601283653885,-0.0800822077847386,-0.00649035307036135,0.0905867230697014,-0.130588017337171,-0.00599649236336321
0.0647904183387393,0.0792985592055448,-0.0307782631218867,0.067586029041209,0.134867406246545,-0.0505207879312214,-0.0290223543440838,0.108204915746373,0.0180070442989256,0.103152776044164,-0.078422002357373,0.0130814964736209,0.0205903620118404,0.0492363794967488,0.0885189983701281,0.00840667130277432,0.0861588024106679,0.179283081102021,-0.0413327613310901,0.0826581003848177
0.0757214002155574,0.0898915313352471,-0.0202090053891678,0.0783402247338367,0.145625103409687,-0.0400131469812978,-0.0184148984486398,0.118748919179317,0.028250823502689,0.113909514895454,-0.0675891271965953,0.0239030204265038,0.0314342102328858,0.0597750204687805,0.0991800425958062,0.0189067963599422,0.0971525874944376,0.189807825692057,-0.0307416976885443,0.0931778890898771
0.891377192364138,1.07089536149614,1.08310534256619,0.955997465242963,0.798379642831405,1.05023239608903,0.96148535019323,0.997616110027581,1.11754987259212,1.07881327873818,0.985111257571558,0.919314786813469,1.06382236840321,0.964179343426764,0.873063105880081,1.01329817705128,1.00090509228613,1.05326860045867,0.981075101172742,1.1484982072826
1.12562906000178,1.1864608551454,0.956152347280301,1.15931168804134,1.00974322730835,1.16650146772275,1.05906814560556,0.963062617349524,1.0415087388337,1.07576960393816,0.974308077737188,1.03123308137828,1.16517941245398,1.05344677665051,1.35662213157729,1.04184969273089,1.15799384145019,1.07740118555623,1.15274273733809,1.00572273944182
0.0142857184875762,-0.139786855187109,-0.0766866669944402,-0.366175412143597,-0.126005717087805,0.138714790138276,0.559586512279616,0.107528381856784,0.052302986941637,-0.0969957131987472,-0.236174386757281,0.0748592183642882,-0.128234039140428,-0.0857348108720211,0.0815679258677544,0.0513323420763918,0.334175787395242,0.402139755470635,-0.244965543550447,0.269679369482216
1.23408795958388,1.38438719229624,1.19818755967796,1.28121155264681,1.17971143961908,1.20014818470755,1.30425410164929,1.42522459963401,1.313445042611,1.14498379225367,1.20801317230897,1.31462093854398,1.18249238870266,1.21802108193131,1.29632021007893,1.30170094960959,1.29539409364525,1.205394800481,1.18621935945775,1.31619853255606
1.28578887447061,1.43448940238558,1.24817760637395,1.33207631140731,1.23059275949285,1.24984679884251,1.35442481646661,1.47509519956686,1.3618956541572,1.1958605795429,1.25925006602789,1.36580414378003,1.23378118235713,1.26786631871395,1.34674438480786,1.35136401537973,1.34739205259387,1.25517431071951,1.23631254286192,1.36595460265074
1.29383699443873,1.44228865697036,1.25595940083354,1.33999426956242,1.23851329566475,1.25758322690542,1.36223473496845,1.48285840012185,1.36943780955439,1.20378041014152,1.26722595326987,1.37377167350354,1.24176514870001,1.27562557106655,1.35459375862264,1.35909490973969,1.3554864124835,1.26292333162623,1.2441103922908,1.37369997470347
0.737378250773154,0.877738083059784,0.818930499701665,0.665340902881539,0.938976470859704,0.79424296660396,0.91964015084531,0.685185590477571,0.92435539801735,0.868193761421953,0.7956883550812,0.889669266537625,0.764039784346663,0.813773526851582,0.940899906787463,0.862048737831897,0.523652454574807,0.703809530697076,0.759074699216749,0.740116319157537
1.61816693261416,1.6715970534403,1.59294713178316,1.58006051100016,1.5810876760926,1.67129698527178,1.6091060569584,1.68938686711245,1.62524309538413,1.61133742163814,1.58901526425266,1.60629473206363,1.67067112262732,1.69564809250704,1.59662951482662,1.59793582419336,1.68050841064464,1.58456705406105,1.69127449486448,1.68545962961204
1.68665551359443,1.73994844925132,1.66027150170437,1.64771928005313,1.64914332898614,1.73873936136357,1.67660511419155,1.75589299954894,1.69122089870871,1.67917804939346,1.65750231150509,1.6741376693305,1.73823494375338,1.76282415713314,1.66365671755146,1.66572120253432,1.74966701908784,1.65145567594327,1.75878022242761,1.75255877304389
1.69653842933674,1.74952576373215,1.66982737553239,1.65744235992869,1.65886957461007,1.74823952624618,1.6861955237299,1.76542604046774,1.70048250099609,1.68890342858879,1.66729652703553,1.6839216220106,1.74803908024347,1.77235234974555,1.67329557735333,1.67521457215044,1.75960671644499,1.66097130456335,1.76835581140766,1.76206992095088
1.8303121055209,1.78422535229186,1.71161862112125,1.74837627275385,1.81918823097055,1.75667806574922,1.78374180912134,1.77221693337795,1.78093778305497,1.7917227347558,1.77110783689082,1.80675033823919,1.80526681587039,1.76185207794669,1.73785335506868,1.79184137220649,1.74790251339917,1.76409428356939,1.76774771468812,1.80702557857448
1.80457628813548,1.75928534238507,1.68673444420339,1.72305667936403,1.79386039374621,1.73193895889806,1.75876769875089,1.74739221498399,1.75681991021468,1.76639715377332,1.74560300118269,1.78127222772526,1.77973614527585,1.73703998488835,1.71275307675684,1.76711996071387,1.7220188326394,1.73931490804305,1.74281219810841,1.78225787114458
1.1596288405679,1.11968090080674,1.3264111656108,1.29957921813733,1.23519305000944,1.58156948335152,1.26634763694373,1.36482512297198,1.30127970599457,1.37510731871499,1.04782032036957,1.25904986063574,1.20440384948434,1.31997543898202,1.21221565519588,1.22891068378601,1.35231619720674,1.31388079845901,1.25106781734346,1.35512640706894
1.34915893969392,1.24382442941776,1.40623745947127,1.10304288247881,1.1555285215877,1.19806528275905,1.37322440609786,1.2883657332584,1.52501545100335,1.26937263698295,1.11072307932084,1.25595446965501,1.34268539782624,1.32193293292351,1.02983116118233,1.12842216899076,1.1522983413667,1.48550536778438,1.16384081893734,1.21707499986143
1.46704057446335,1.43290796404051,1.36248705989139,1.44051637839825,1.47676132346414,1.42422035776075,1.43025266703791,1.44710707502766,1.46934728747948,1.40286819297876,1.3863559847458,1.4427137889506,1.43128875477217,1.39382171268473,1.36344387922748,1.44633724030074,1.41726509268142,1.474005431235,1.44681802796471,1.3669109269145
1.40404713924272,1.42286019655241,1.37116211781048,1.45461936794328,1.39124128027418,1.2622266534012,1.44370530702503,1.47208448710497,1.40226261323999,1.42426600141517,1.41418923761503,1.40272187600726,1.39115075785393,1.4158876003452,1.48913927284917,1.392123250471,1.43600697614064,1.41596021299133,1.47803305623794,1.37050208727803
1.89040105671873,1.77410049940227,1.92015924262674,1.948493996316,1.86161737030369,1.83615892010888,1.93456415664645,1.76310084761383,1.97402325780514,1.89743170308868,2.04888900599291,1.98307314852628,1.94703396938364,1.93892234138963,1.89628000521934,1.93498176248106,2.13470949208492,1.9229984740309,1.83054810288328,1.91629960661522
2.74615149704032,2.68298614854169,2.67733565437185,2.75259924464569,2.67698180803085,2.6736762803651,2.67841859958632,2.73946235237973,2.67461814010735,2.74494475236424,2.6729771344059,2.67346536031946,2.67440025621226,2.73866313218193,2.73478931762871,2.69871220301057,2.68200953988745,2.68354217758638,2.67354408860958,2.73492317178798
2.66894673992175,2.67568417686434,2.64869582585033,2.67075083191421,2.62892380963549,2.67418639464078,2.65467735727309,2.62427815298186,2.6795647339783,2.63243869266236,2.64151610868874,2.6377474254876,2.66902536271396,2.68117528759738,2.64693877879579,2.67934663197492,2.68177018472617,2.660109020965,2.67506317309106,2.652781027867
2.64103824962859,2.69545097081111,2.66686642641652,2.68774138677406,2.60096991477661,2.6931575289524,2.6727917670257,2.59680821965971,2.69846610388496,2.60524633545092,2.6144225839141,2.65441922424351,2.63900161545212,2.65523515138741,2.61877133772182,2.65345134993032,2.6991259328426,2.67793282706074,2.64776384512033,2.62691219158909
2.01031358433839,2.00016300151535,1.98195509195813,2.00884596326995,2.00580267232747,1.99786799234988,1.9966494278146,1.9978761197313,1.99387553129831,2.00580451705442,1.99605960556357,1.99965580129326,1.99485682803119,2.00071310132827,1.98775856719907,2.02572651614912,2.01140832330825,1.99385531413883,1.98949511118157,1.9943912159452
2.74966754578453,2.68845467849286,2.68351910880426,2.6257777443301,2.69133185298652,2.63775453269687,2.82909003600812,2.64914659388537,2.72490823425419,2.73334082362556,2.73968278686515,2.6589553699993,2.75847791064201,2.78374425764542,2.69071582169006,2.7889431702875,2.77026411450678,2.68371144316896,2.62320503884021,2.64033024993918
2.55700963161108,2.50237871333793,2.47282956324509,2.44728806489375,2.50013182740306,2.45446826751891,2.62922394688616,2.46293595451833,2.5281421774602,2.52871629397771,2.55107014790615,2.47006707523887,2.5784489562305,2.59376372880293,2.50719957809837,2.6005758633471,2.58000533672824,2.48788259778856,2.43735520881482,2.4443674868157
2.41034550333077,2.40474633430341,2.43406656648026,2.42850540559487,2.40315083817852,2.4044512672463,2.42863418434574,2.40325463136855,2.43179928517177,2.40748719749539,2.40406309103781,2.40801658838262,2.42604847439145,2.40310577626206,2.42582754569716,2.46758385525876,2.43149550171061,2.41990392167141,2.39459683402157,2.40554167830078
2.88787003342383,2.79342699843817,2.87005187681924,2.80003139211039,2.78262315098361,2.87710866954417,2.78786589016024,2.77880763168048,2.86449858138821,2.88072420212591,2.78744596118033,2.86910169641793,2.86132959985279,2.87041617977212,2.77360715336557,2.89481436972341,2.7962009197641,2.87314026752696,2.77996879051528,2.78652358307582
2.81074207155512,2.89949426333513,2.8697432263469,2.91220091480873,2.86066571875262,2.81468559881169,2.82100532784132,2.90662975746038,2.9221321601205,2.80257461085627,2.83878255290233,2.87856888383925,2.78023931127668,2.85087046238403,2.84363037355377,2.89349916460671,2.82532110386988,2.89393416225099,2.79876010530685,2.91272756796584
2.74774589521517,2.74103949896106,2.81659629896666,2.77671989789086,2.68321596522658,2.76874833817196,2.65604081689042,2.73203383050523,2.73687854322078,2.72049352962419,2.69240120715007,2.80241011833779,2.70229409672345,2.75336534586628,2.77721482025012,2.76685028525925,2.72741489936584,2.74529033375108,2.73984824762851,2.6923894375146
-5.15434287845106,-5.20843062403497,-5.26198394608956,-5.41629463787948,-5.30910218280821,-5.29598238121223,-5.24275026825876,-5.30199497655624,-5.07633841187572,-5.64643630319076,-5.46635663633906,-5.18443461813925,-5.35879234804013,-5.1918343762129,-5.34825227849879,-5.87902099716156,-5.39027873429169,-5.24331462645828,-4.86197578316245,-5.37638753724663
-5.10448217395338,-4.66158121831592,-4.34558944068625,-4.69374418433804,-4.55634709531566,-4.72872221070687,-4.51725118676352,-4.6836053233064,-5.15397526343137,-4.74907642004723,-4.90419960264441,-4.67326735715072,-4.76056820429806,-5.15709152838468,-5.38723697931276,-5.17913479066507,-5.20147196255837,-4.38882611741492,-4.50532694348843,-4.6665910965495
-4.19635411524791,-4.17361927017212,-4.2718094620902,-4.16968887538123,-4.27637597114957,-4.19351627962593,-4.15442511351314,-4.11621472003119,-4.23667179875813,-4.10987627278803,-4.22811935176686,-4.25301272327106,-4.19870094340311,-4.15916270947748,-4.15749352209749,-4.1546946882848,-4.19914370979853,-4.21332906432498,-4.23523714703854,-4.11236619116223
-3.85595639057042,-3.89875986111674,-3.88634389960687,-3.87039596203242,-3.85664409933007,-3.87556999974932,-3.89618633317395,-3.87374955688617,-3.85950520637674,-3.81332056807899,-3.90726303343338,-3.8996674802757,-3.87695240231037,-3.91098938469121,-3.86866557895553,-3.86190600435613,-3.93852573953838,-3.89272744312952,-3.8469984003964,-3.90243759877728
-3.72784860294061,-3.76792983560678,-3.75875608996382,-3.74342245330124,-3.72836430733,-3.7470033465987,-3.76836899651186,-3.74868489874581,-3.73339428409795,-3.68575734478145,-3.77823593233886,-3.77270695300632,-3.75114411662174,-3.78361351816491,-3.74294548728984,-3.73211107065523,-3.80874876755483,-3.7661905981347,-3.71900408568906,-3.77514365112292
-2.52267451349956,-2.52537550706907,-2.51647090333847,-2.52850016323351,-2.52338730316798,-2.50657370358863,-2.51969295583731,-2.49915891398766,-2.49135146702916,-2.49723985422146,-2.52402106979216,-2.51738780257124,-2.53242508083972,-2.50746760152057,-2.52374186328504,-2.49718751264773,-2.52928800079833,-2.51158329345981,-2.51606164101647,-2.50931518739834
-2.42849331534516,-2.48181436089475,-2.44791026589486,-2.44977581432025,-2.40792926285111,-2.46595209273341,-2.47317615698189,-2.46456898087728,-2.41291542011718,-2.43424924194656,-2.44570398766394,-2.43090194857636,-2.48327505978052,-2.45731215533058,-2.4806567014833,-2.40668314804373,-2.42214919580386,-2.42504724410338,-2.44384047905753,-2.41612793363616
-2.50153897976483,-2.44081037426299,-2.30926908163724,-2.62772927145826,-2.61914142506147,-2.58776256502472,-2.33001475263655,-2.32110437335488,-2.34621578409001,-2.50983545703007,-2.41066602001896,-2.38073413895588,-2.48018967969811,-2.53868334536967,-2.41292744027831,-2.60160801187941,-2.77704060794021,-2.26903811020605,-2.66956748200824,-2.53931960532939
-2.13593528654082,-2.17211091440113,-2.12132746447207,-2.36155457701074,-2.51606690149157,-2.23763220088415,-2.22774431213827,-2.24394902155004,-2.2939547865374,-2.10653942600137,-2.18755140145864,-2.13433368670792,-2.12117832802278,-2.41852310065465,-2.28415785492447,-2.50846051813825,-2.32601304197671,-2.32778761476408,-2.45533511470984,-2.32789930657183
-2.2455488783776,-2.11926880745768,-2.39535749189031,-2.3651759175195,-2.48049829101974,-2.37199466728576,-2.52325910492965,-2.27824232125631,-2.43408356219564,-2.49741551001459,-2.35777776000271,-2.44516199279438,-2.19426185282119,-2.20761057828857,-2.40657760350512,-2.4593068973342,-2.38682393395431,-2.08612854259285,-2.30947947833409,-2.29112172435603
-2.59191952845865,-2.7457445595681,-2.61784235314156,-2.49468114809419,-2.61264531096458,-2.79011170399018,-2.66882657161872,-2.37116604346811,-2.57768684338898,-2.63557201874802,-2.58602947045592,-2.60715972680809,-2.50651748411219,-2.7228242929828,-2.52736515540607,-2.69884631720369,-2.4606557441871,-2.639492829447,-2.68908155162477,-2.67600620216074
-2.66972137564781,-2.64210952385602,-2.57171415403112,-2.22195330738843,-2.53758873891943,-2.51955067291142,-2.61705696608626,-2.53698442427436,-2.51392599139658,-2.54994373137061,-2.47574092841333,-2.4884382793116,-2.53438743142986,-2.51715424265734,-2.58087550698043,-2.47936313856134,-2.56362608369445,-2.19156120206857,-2.58013672048583,-2.7638421190544
1.24369460012239,1.19106731652975,1.38505022881122,1.40570221914613,1.35890368726263,1.20939144402925,1.30189801669487,1.32266652767514,1.40017418513631,1.40470505210642,1.3221846753442,1.25092404822877,1.31732917646578,1.31142893531222,1.23147992419344,1.36507842829075,1.27338122433154,1.37992699489186,1.31940820701611,1.3324640267196
1.89656339436897,1.13037304820666,1.91674578294291,1.41424368692276,1.66831005275858,1.93988263354976,1.59238506218181,0.876925618220314,1.35901817899357,1.70902781177918,1.30610397593435,1.68476448621039,1.56245235540784,0.666402018746138,1.65009069258723,1.19469321077829,1.71475204176144,2.0211236179566,1.74491835180461,1.17939123876472
2.18276426048634,2.38992169193829,2.37909439326008,2.61021565395041,2.52162906372379,2.38636474356256,2.38468261449295,2.27192011016112,2.24630180724573,2.16535154730223,2.0815392129278,2.3968190368599,2.66517968038756,3.05171030677439,2.2541233642305,1.74761062251146,1.97143805667731,2.60412316716088,2.31120804855209,3.03996704633973
