"NGA","PolID","Time","PropCoded","PolPop","PolTerr","CapPop","levels","government","infrastr","writing","texts","money","irep","FreqLR","ConformityLR","FreqWR","ConformityWR","FreqFR","ConformityFR","FreqER","ConformityER","FreqDR","ConformityDR","MHG","BSP","WrittenRecords","ReligiousHier","GeneralMoralisticPunishment","MoralisingHighGods","MoralisingGods","DoctrinalMode","Writing","Mean","Lower","Upper"
"Konya Plain","TrBrzER",-2700,68.6,4.75058937158617,4.41717335559695,2.82182288038841,2.3659820787192,0.228571428571429,0.44,0.166666666666667,0,2.7,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,0.313451507326615,0.117590379061715,0.509312635591515
"Konya Plain","TrBrzER",-2600,68.6,4.75058937158617,4.41717335559695,2.82182288038841,2.3659820787192,0.228571428571429,0.44,0.166666666666667,0,2.7,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,0.313451507326615,0.117590379061715,0.509312635591515
"Konya Plain","TrBrzER",-2500,68.6,4.75058937158617,4.41717335559695,2.82182288038841,2.3659820787192,0.228571428571429,0.44,0.166666666666667,0,2.7,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,0.313451507326615,0.117590379061715,0.509312635591515
"Konya Plain","TrBrzER",-2400,68.6,4.75058937158617,4.41717335559695,2.82182288038841,2.3659820787192,0.228571428571429,0.44,0.166666666666667,0,2.7,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,0.313451507326615,0.117590379061715,0.509312635591515
"Konya Plain","TrBrzER",-2300,68.6,4.75058937158617,4.41717335559695,2.82182288038841,2.3659820787192,0.228571428571429,0.44,0.166666666666667,0,2.7,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,0.313451507326615,0.117590379061715,0.509312635591515
"Konya Plain","TrBrzER",-2200,68.6,4.75058937158617,4.41717335559695,2.82182288038841,2.3659820787192,0.228571428571429,0.44,0.166666666666667,0,2.7,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,0.313451507326615,0.117590379061715,0.509312635591515
"Konya Plain","TrBrzER",-2100,68.6,4.75058937158617,4.41717335559695,2.82182288038841,2.3659820787192,0.228571428571429,0.44,0.166666666666667,0,2.7,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,0.313451507326615,0.117590379061715,0.509312635591515
"Konya Plain","TrBrzMD",-2000,72.5,4.79196086663173,4.29416216082988,3.97223715691992,2.51468353820192,0.36,0.777777777777778,0.95,1,2.7,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1.34442074816208,NA,NA,NA,NA,1,0.4984615277832,0.485688550854049,0.51123450471235
"Konya Plain","TrBrzMD",-1900,72.5,4.79196086663173,4.29416216082988,3.97223715691992,2.51468353820192,0.36,0.777777777777778,0.95,1,2.7,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1.34442074816208,NA,NA,NA,NA,1,0.4984615277832,0.485688550854049,0.51123450471235
"Konya Plain","TrBrzMD",-1800,72.5,4.79196086663173,4.29416216082988,3.97223715691992,2.51468353820192,0.36,0.777777777777778,0.95,1,2.7,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1.34442074816208,NA,NA,NA,NA,1,0.4984615277832,0.485688550854049,0.51123450471235
"Konya Plain","TrBrzMD",-1700,72.5,4.79196086663173,4.29416216082988,3.97223715691992,2.51468353820192,0.36,0.777777777777778,0.95,1,2.7,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1.34442074816208,NA,NA,NA,NA,1,0.4984615277832,0.485688550854049,0.51123450471235
"Konya Plain","TrHatOK",-1600,84.3,6.06047728159909,4.74610506531563,4.11974285249252,3.53073330430711,0.875,0.766666666666667,0.714285714285714,0.833333333333333,3,1,2,NA,NA,NA,6,NA,2,NA,NA,NA,0,0.933333333333333,1,3,1,0,1,1,1,0.56123980552798,0.510880819785551,0.611598791270409
"Konya Plain","TrBrzL2",-1500,82.4,5.57451884600981,5.22697153133451,4.20798952751753,3.6,0.8625,0.79,0.8,0.966666666666667,3,1,2,NA,NA,NA,6,NA,2,NA,NA,NA,0,0.933333333333333,1,3,1,0,1,1,1,0.578082622690118,0.511933503808127,0.644231741572108
"Konya Plain","TrBrzL2",-1400,82.4,5.57451884600981,4.71296896984275,4.20798952751753,3.6,0.8625,0.79,0.8,0.966666666666667,3,1,2,NA,NA,NA,6,NA,2,NA,NA,NA,0,0.933333333333333,1,3,1,0,1,1,1,0.570435912762433,0.511953065419199,0.628918760105667
"Konya Plain","TrHatNK",-1300,94.1,6.06898773016688,5.44736155609909,4.25480270344389,3.98651586771013,0.9,0.727272727272727,0.714285714285714,0.833333333333333,3,1,2,NA,NA,NA,6,NA,2,NA,NA,NA,0,0.933333333333333,1,4,1,0,1,1,1,0.584298976742628,0.512927202881042,0.655670750604214
"Konya Plain","TrHatNK",-1200,94.1,6.06898773016688,5.49859635337667,4.25480270344389,3.98651586771013,0.9,0.727272727272727,0.714285714285714,0.833333333333333,3,1,2,NA,NA,NA,6,NA,2,NA,NA,NA,0,0.933333333333333,1,4,1,0,1,1,1,0.585490578475507,0.513653110307845,0.657328046643168
"Konya Plain","TrNHitt",-1100,68.6,5.01919893313876,2.74132379497586,4.16286033600467,3.5,0.916666666666667,0.75,0.95,0.7,2.7,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.9,1,3,1,0,1,1,1,0.520232018792117,0.510948882746717,0.529515154837518
"Konya Plain","TrNHitt",-1000,68.6,5.01919893313876,2.74132379497586,4.16286033600467,3.5,0.916666666666667,0.75,0.95,0.7,2.7,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.9,1,3,1,0,1,1,1,0.520232018792117,0.510948882746717,0.529515154837518
"Konya Plain","TrTabal",-900,35.3,4.1453084405774,3.71861583571109,4.9238700803554,3.26801499996565,0.7,0.9,0.966666666666667,0.9,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.9,1,NA,1,0,1,NA,1,0.520819066482185,0.491860526874671,0.549777606089699
"Konya Plain","TrPhryg",-800,62.7,6.08298291027351,5,4.25049322471782,2.87622070414927,0.9,0.7375,0.783333333333333,0.8,1,1,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,1,2.78271954333527,NA,NA,NA,1,1,0.5321164311931,0.511214220885042,0.553018641501159
"Konya Plain","TrPhryg",-700,62.7,6.08298291027351,5,4.25049322471782,2.87622070414927,0.9,0.7375,0.783333333333333,0.8,1,1,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,1,2.78271954333527,NA,NA,NA,1,1,0.5321164311931,0.511214220885042,0.553018641501159
"Konya Plain","TrLydia",-600,60.8,6.65646288395098,5.39794000867204,4.36442411901422,3.54350019802575,0.94,0.925,0.78,0.971428571428571,5,1,0,NA,NA,NA,NA,NA,0.5,NA,NA,NA,NA,NA,1,3.97829198774866,NA,NA,NA,1,1,0.617468569324461,0.50348184275215,0.731455295896772
"Konya Plain","TrLysim",-300,82.4,6.42837493048344,5.6232492903979,5.31735988196351,3.88778987324659,0.725,0.83,0.816666666666667,0.9125,5,1,NA,NA,6,NA,6,NA,NA,NA,NA,NA,3,0.5,1,2,1,1,1,1,1,0.63190114192987,0.507810976838737,0.755991307021004
"Konya Plain","TrCappL",-100,76.5,5.51675006137036,5.11394335230684,4.7286581337027,3.6,0.6625,0.68,0.8,0.9,5,1,2,NA,6,NA,6,NA,2,NA,NA,NA,3,NA,1,4,NA,1,1,1,1,0.57940245070747,0.516633536791546,0.642171364623394
"Konya Plain","TrRomDm",300,98,7.75339315583147,6.62056417284009,5.90308998699194,6.99388915313776,0.827272727272727,0.991666666666667,0.833333333333333,0.9875,5,1,5,NA,2,NA,6,NA,1,NA,NA,NA,0,0.666666666666667,1,5,1,0,1,1,1,0.774476754062289,0.511066305414953,1.03788720270962
"Konya Plain","TrERom*",400,98,7.17609125905568,6.11394335230684,5.47712125471966,6.4,0.909090909090909,0.916666666666667,0.983333333333333,1,5,1,2,NA,6,NA,6,NA,2,NA,NA,NA,3,0.666666666666667,1,7,1,1,1,1,1,0.751794144423003,0.512754914976931,0.990833373869075
"Konya Plain","TrERom*",500,98,7.30102999566398,6.17445500700868,5.69897000433602,6.4,0.909090909090909,0.916666666666667,0.983333333333333,1,5,1,2,NA,6,NA,6,NA,2,NA,NA,NA,3,0.666666666666667,1,7,1,1,1,1,1,0.759387860025301,0.512834485125379,1.00594123492522
"Konya Plain","TrERom*",600,98,7.04139268515823,6.17609125905568,5.17609125905568,6.4,0.909090909090909,0.916666666666667,0.983333333333333,1,5,1,2,NA,6,NA,6,NA,2,NA,NA,NA,3,0.666666666666667,1,7,1,1,1,1,1,0.74370855092647,0.512734246970499,0.974682854882442
"Konya Plain","TrByzM1",700,100,6.65321251377534,5.67209785793572,4.90308998699194,6.2,0.909090909090909,0.9,0.714285714285714,1,5,1,2,NA,6,NA,6,NA,2,NA,NA,NA,3,0.666666666666667,1,7,1,1,1,1,1,0.698907758240603,0.512516075036542,0.885299441444665
"Konya Plain","TrByzM1",800,100,6.69897000433602,5.7160033436348,5,6.2,0.909090909090909,0.9,0.714285714285714,1,5,1,2,NA,6,NA,6,NA,2,NA,NA,NA,3,0.666666666666667,1,7,1,1,1,1,1,0.702559008148374,0.512523334216119,0.89259468208063
"Konya Plain","TrByzM2",900,98,6.92266921507042,5.78532983501077,5.47712125471966,6.31053686564812,0.909090909090909,0.916666666666667,0.714285714285714,1,5,1,2,NA,6,NA,6,NA,2,NA,NA,NA,3,0.666666666666667,1,7,1,1,1,1,1,0.713654409335638,0.508790044143035,0.91851877452824
"Konya Plain","TrByzM2",1000,98,7.07503036081152,6.06069784035361,5.47712125471966,6.31053686564812,0.909090909090909,0.916666666666667,0.714285714285714,1,5,1,2,NA,6,NA,6,NA,2,NA,NA,NA,3,0.666666666666667,1,7,1,1,1,1,1,0.725823395042594,0.512254121864522,0.939392668220666
"Konya Plain","TrRum**",1100,82.4,6.23983357625678,5.44314197910193,4.4864037823902,4.07212206347222,0.82,0.833333333333333,0.816666666666667,0.975,5,1,1.33333333333333,NA,5,NA,5,NA,2,NA,NA,NA,3,1,1,4,1,1,1,1,1,0.63781192102718,0.510985654981533,0.764638187072827
"Konya Plain","TrRum**",1200,82.4,6.23983357625678,5.44314197910193,4.4864037823902,4.07212206347222,0.82,0.833333333333333,0.816666666666667,0.975,5,1,1.33333333333333,NA,5,NA,5,NA,2,NA,NA,NA,3,1,1,4,1,1,1,1,1,0.63781192102718,0.510985654981533,0.764638187072827
"Konya Plain","TrOttm1",1400,90.2,6.84509804001426,5.80140371001735,4.4254856852742,3.6,0.872727272727273,0.89,1,0.9375,5,1,1,NA,5,NA,5,NA,2,NA,NA,NA,3,1,1,2,1,1,1,1,1,0.661744372664478,0.511827546598232,0.811661198730725
"Konya Plain","TrOttm2",1500,92.2,6.95424250943933,6.36361197989214,5.53934672331353,4.68828369412321,0.981818181818182,0.9,1,1,5,1,1,NA,5,NA,5,NA,2,NA,NA,NA,3,1,1,4,1,1,1,1,1,0.725728790599246,0.512077156332869,0.939380424865622
"Konya Plain","TrOttm3",1600,96.1,7.44715803134222,6.68448629218873,5.84328161522616,5.91926378161641,0.990909090909091,0.916666666666667,1,1,5,1,1,NA,5,NA,5,NA,2,NA,NA,NA,3,1,1,4,1,1,1,1,1,0.77196193391525,0.512360245014576,1.03156362281592
"Konya Plain","TrOttm4",1700,96.1,7.38021124171161,6.6729862059992,5.84509804001426,5.731173731823,0.990909090909091,0.916666666666667,1,1,5,1,1,NA,5,NA,5,NA,2,NA,NA,NA,3,1,1,4,1,1,1,1,1,0.771261602780253,0.513377617829127,1.02914558773138
"Konya Plain","TrOttm4",1800,94.1,7.38021124171161,6.4105649668084,5.75587485567249,5.731173731823,0.990909090909091,0.916666666666667,1,1,5,1,1,NA,5,NA,5,NA,2,NA,NA,NA,3,1,1,4,1,1,1,1,1,0.766839158357332,0.518260351357625,1.01541796535704
"Latium","ItLatCA",-3600,90.2,3.43123681943095,3.42967158471196,2.93603698085093,1,0.00909090909090909,0.0272727272727273,0.216666666666667,0.0875,0.9,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0.1,1,NA,0,NA,NA,0,0.161479416644543,-0.184633266688756,0.507592099977842
"Latium","ItLatCA",-3500,90.2,3.43123681943095,3.42967158471196,2.93603698085093,1,0.00909090909090909,0.0272727272727273,0.216666666666667,0.0875,0.9,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0.1,1,NA,0,NA,NA,0,0.161479416644543,-0.184633266688756,0.507592099977842
"Latium","ItLatCA",-3400,90.2,3.43123681943095,3.42967158471196,2.93603698085093,1,0.00909090909090909,0.0272727272727273,0.216666666666667,0.0875,0.9,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0.1,1,NA,0,NA,NA,0,0.161479416644543,-0.184633266688756,0.507592099977842
"Latium","ItLatCA",-3300,90.2,3.43123681943095,3.42967158471196,2.93603698085093,1,0.00909090909090909,0.0272727272727273,0.216666666666667,0.0875,0.9,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0.1,1,NA,0,NA,NA,0,0.161479416644543,-0.184633266688756,0.507592099977842
"Latium","ItLatCA",-3200,90.2,3.43123681943095,3.42967158471196,2.93603698085093,1,0.00909090909090909,0.0272727272727273,0.216666666666667,0.0875,0.9,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0.1,1,NA,0,NA,NA,0,0.161479416644543,-0.184633266688756,0.507592099977842
"Latium","ItLatCA",-3100,90.2,3.43123681943095,3.42967158471196,2.93603698085093,1,0.00909090909090909,0.0272727272727273,0.216666666666667,0.0875,0.9,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0.1,1,NA,0,NA,NA,0,0.161479416644543,-0.184633266688756,0.507592099977842
"Latium","ItLatCA",-3000,90.2,3.43123681943095,3.42967158471196,2.93603698085093,1,0.00909090909090909,0.0272727272727273,0.216666666666667,0.0875,0.9,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0.1,1,NA,0,NA,NA,0,0.161479416644543,-0.184633266688756,0.507592099977842
"Latium","ItLatCA",-2900,90.2,3.43123681943095,3.42967158471196,2.93603698085093,1,0.00909090909090909,0.0272727272727273,0.216666666666667,0.0875,0.9,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0.1,1,NA,0,NA,NA,0,0.161479416644543,-0.184633266688756,0.507592099977842
"Latium","ItLatCA",-2800,90.2,3.43123681943095,3.42967158471196,2.93603698085093,1,0.00909090909090909,0.0272727272727273,0.216666666666667,0.0875,0.9,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0.1,1,NA,0,NA,NA,0,0.161479416644543,-0.184633266688756,0.507592099977842
"Latium","ItLatCA",-2700,90.2,3.43123681943095,3.42967158471196,2.93603698085093,1,0.00909090909090909,0.0272727272727273,0.216666666666667,0.0875,0.9,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0.1,1,NA,0,NA,NA,0,0.161479416644543,-0.184633266688756,0.507592099977842
"Latium","ItLatCA",-2600,90.2,3.43123681943095,3.42967158471196,2.93603698085093,1,0.00909090909090909,0.0272727272727273,0.216666666666667,0.0875,0.9,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0.1,1,NA,0,NA,NA,0,0.161479416644543,-0.184633266688756,0.507592099977842
"Latium","ItLatCA",-2500,90.2,3.43123681943095,3.42967158471196,2.93603698085093,1,0.00909090909090909,0.0272727272727273,0.216666666666667,0.0875,0.9,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0.1,1,NA,0,NA,NA,0,0.161479416644543,-0.184633266688756,0.507592099977842
"Latium","ItLatCA",-2400,90.2,3.43123681943095,3.42967158471196,2.93603698085093,1,0.00909090909090909,0.0272727272727273,0.216666666666667,0.0875,0.9,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0.1,1,NA,0,NA,NA,0,0.161479416644543,-0.184633266688756,0.507592099977842
"Latium","ItLatCA",-2300,90.2,3.43123681943095,3.42967158471196,2.93603698085093,1,0.00909090909090909,0.0272727272727273,0.216666666666667,0.0875,0.9,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0.1,1,NA,0,NA,NA,0,0.161479416644543,-0.184633266688756,0.507592099977842
"Latium","ItLatCA",-2200,90.2,3.43123681943095,3.42967158471196,2.93603698085093,1,0.00909090909090909,0.0272727272727273,0.216666666666667,0.0875,0.9,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0.1,1,NA,0,NA,NA,0,0.161479416644543,-0.184633266688756,0.507592099977842
"Latium","ItLatCA",-2100,90.2,3.43123681943095,3.42967158471196,2.93603698085093,1,0.00909090909090909,0.0272727272727273,0.216666666666667,0.0875,0.9,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0.1,1,NA,0,NA,NA,0,0.161479416644543,-0.184633266688756,0.507592099977842
"Latium","ItLatCA",-2000,90.2,3.43123681943095,3.42967158471196,2.93603698085093,1,0.00909090909090909,0.0272727272727273,0.216666666666667,0.0875,0.9,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0.1,1,NA,0,NA,NA,0,0.161479416644543,-0.184633266688756,0.507592099977842
"Latium","ItLatCA",-1900,90.2,3.43123681943095,3.42967158471196,2.93603698085093,1,0.00909090909090909,0.0272727272727273,0.216666666666667,0.0875,0.9,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0.1,1,NA,0,NA,NA,0,0.161479416644543,-0.184633266688756,0.507592099977842
"Latium","ItLatBA",-1800,88.2,2.11357806540841,2.24738894963262,1.60437271951028,1.28748268371891,0.00909090909090909,0.0272727272727273,0.216666666666667,0.0875,0.9,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0.1,1,NA,0,NA,NA,0,0.118030657851117,-0.265625394492439,0.501686710194673
"Latium","ItLatBA",-1700,88.2,2.11357806540841,2.24738894963262,1.60437271951028,1.28748268371891,0.00909090909090909,0.0272727272727273,0.216666666666667,0.0875,0.9,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0.1,1,NA,0,NA,NA,0,0.118030657851117,-0.265625394492439,0.501686710194673
"Latium","ItLatBA",-1600,88.2,2.11357806540841,2.24738894963262,1.60437271951028,1.28748268371891,0.00909090909090909,0.0272727272727273,0.216666666666667,0.0875,0.9,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0.1,1,NA,0,NA,NA,0,0.118030657851117,-0.265625394492439,0.501686710194673
"Latium","ItLatBA",-1500,88.2,2.11357806540841,2.24738894963262,1.60437271951028,1.28748268371891,0.00909090909090909,0.0272727272727273,0.216666666666667,0.0875,0.9,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0.1,1,NA,0,NA,NA,0,0.118030657851117,-0.265625394492439,0.501686710194673
"Latium","ItLatBA",-1400,88.2,2.11357806540841,2.24738894963262,1.60437271951028,1.28748268371891,0.00909090909090909,0.0272727272727273,0.216666666666667,0.0875,0.9,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0.1,1,NA,0,NA,NA,0,0.118030657851117,-0.265625394492439,0.501686710194673
"Latium","ItLatBA",-1300,88.2,2.11357806540841,2.24738894963262,1.60437271951028,1.28748268371891,0.00909090909090909,0.0272727272727273,0.216666666666667,0.0875,0.9,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0.1,1,NA,0,NA,NA,0,0.118030657851117,-0.265625394492439,0.501686710194673
"Latium","ItLatBA",-1200,88.2,1.07576182681314,2.97311894265107,2.05985282601746,1.28748268371891,0.00909090909090909,0.0272727272727273,0.216666666666667,0.0875,0.9,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0.1,1,NA,0,NA,NA,0,0.152584818717308,-0.200913390168778,0.506083027603393
"Latium","ItLatBA",-1100,88.2,1.07576182681314,2.97311894265107,2.05985282601746,1.28748268371891,0.00909090909090909,0.0272727272727273,0.216666666666667,0.0875,0.9,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0.1,1,NA,0,NA,NA,0,0.152584818717308,-0.200913390168778,0.506083027603393
"Latium","ItLatIA",-1000,84.3,2.66627132274258,2.81943642141812,2.05985282601746,1.32610379032331,0.0909090909090909,0.15,0.233333333333333,0.2125,1,1,2,NA,NA,NA,NA,NA,2,NA,NA,NA,0,NA,0.1,1,NA,0,NA,NA,0,0.192062129233645,-0.124196817712682,0.508321076179972
"Latium","ItLatIA",-900,84.3,2.66627132274258,2.81943642141812,2.05985282601746,1.32610379032331,0.0909090909090909,0.15,0.233333333333333,0.2125,1,1,2,NA,NA,NA,NA,NA,2,NA,NA,NA,0,NA,0.1,1,NA,0,NA,NA,0,0.192062129233645,-0.124196817712682,0.508321076179972
"Latium","ItLatIA",-800,84.3,2.47468538012233,2.97063376571789,2.32616520376991,1.32610379032331,0.0909090909090909,0.15,0.233333333333333,0.2125,1,1,2,NA,NA,NA,NA,NA,2,NA,NA,NA,0,NA,0.1,1,NA,0,NA,NA,0,0.194559671835644,-0.119317507179492,0.50843685085078
"Latium","ItRomRg",-700,84.3,4.31673060730736,3,4.08495724559805,2.64968453106662,0.263636363636364,0.566666666666667,1,0.975,4,1,2,NA,NA,NA,6,NA,2,NA,NA,NA,0,NA,1,1.39306506915643,NA,0,NA,1,1,0.464838338682856,0.417845326867668,0.511831350498044
"Latium","ItRomRg",-600,84.3,4.31673060730736,3,3.66496771232087,2.64968453106662,0.254545454545455,0.566666666666667,1,0.975,4,1,2,NA,NA,NA,6,NA,2,NA,NA,NA,0,NA,1,1.39306506915643,NA,0,NA,1,1,0.476681656778856,0.443607359977531,0.509755953580182
"Latium","ItRomER",-500,98,5,3,4.47712125471966,3.4,0.363636363636364,0.658333333333333,0.833333333333333,0.95,5,1,2,NA,2,NA,6,NA,2,NA,NA,NA,0,0.666666666666667,1,4,1,0,1,1,1,0.512919998782942,0.505343007236496,0.520496990329389
"Latium","ItRomER",-400,98,5.17609125905568,3,4.47712125471966,3.4,0.363636363636364,0.658333333333333,0.833333333333333,0.95,5,1,2,NA,2,NA,6,NA,2,NA,NA,NA,0,0.666666666666667,1,4,1,0,1,1,1,0.517761635943695,0.504112416180706,0.531410855706685
"Latium","ItRomER",-300,98,5.90590501672361,4.44907198381762,4.74079803788622,4,0.363636363636364,0.658333333333333,0.833333333333333,0.95,5,1,2,NA,2,NA,6,NA,2,NA,NA,NA,0,0.666666666666667,1,4,1,0,1,1,1,0.568943901410088,0.507243014038766,0.63064478878141
"Latium","ItRomMR",-200,98,6.58980864524464,5.86332286012046,5.32221929473392,4.10320529952425,0.363636363636364,0.833333333333333,0.833333333333333,0.975,5,1,2,NA,2,NA,6,NA,1,NA,NA,NA,0,0.666666666666667,1,4,1,0,1,1,1,0.634634983834867,0.515049805029636,0.754220162640098
"Latium","ItRomLR",-100,98,7.56989875957564,6.54406804435028,5.60205999132796,4.68534912661296,0.463636363636364,0.833333333333333,0.833333333333333,1,5,1,2,NA,4,NA,6,NA,1,NA,NA,NA,0,0.666666666666667,1,4,1,0,1,1,1,0.677529871970405,0.513801437167963,0.841258306772847
"Latium","ItRomPr",0,98,7.69897000433602,6.65321251377534,5.9845985735626,7.05622604524376,0.645454545454546,0.991666666666667,0.833333333333333,1,5,1,5,NA,2,NA,6,NA,1,NA,NA,NA,0,0.666666666666667,1,4,1,0,1,1,1,0.767889250376552,0.51242531416249,1.02335318659061
"Latium","ItRomPr",100,98,7.73984039648369,6.76342799356294,6.00827077119079,7.05622604524376,0.645454545454546,0.991666666666667,0.833333333333333,1,5,1,5,NA,2,NA,6,NA,1,NA,NA,NA,0,0.666666666666667,1,4,1,0,1,1,1,0.771143035152747,0.512777390218481,1.02950868008701
"Latium","ItRomPr",200,98,7.82146987456494,6.69897000433602,6,7.05622604524376,0.645454545454546,0.991666666666667,0.833333333333333,1,5,1,5,NA,2,NA,6,NA,1,NA,NA,NA,0,0.666666666666667,1,4,1,0,1,1,1,0.770407057369656,0.512539440020836,1.02827467471848
"Latium","ItRomWe",400,94.1,7.56420151661325,6.30102999566398,5.69897000433602,7.64902606787909,0.818181818181818,0.990909090909091,0.833333333333333,1,5,1,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,3,0.666666666666667,1,8,1,1,1,1,1,0.777685750081487,0.502783916003202,1.05258758415977
"Latium","ItOstrg",500,96.1,6.74036268949424,5.80277372529198,5.02685965265353,5.56029961761377,0.736363636363636,0.975,0.833333333333333,0.9875,5,1,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,3,0.666666666666667,1,5,1,1,1,1,1,0.698566928627519,0.513305518429164,0.883828338825874
"Latium","ItRav**",600,96.1,6,4.69897000433602,4.47712125471966,5.15868189514447,0.663636363636364,0.833333333333333,0.833333333333333,0.9625,5,1,NA,NA,2.33333333333333,NA,5.66666666666667,NA,NA,NA,NA,NA,3,0.666666666666667,1,5,1,1,1,1,1,0.629181532808519,0.511921194977024,0.746441870640015
"Latium","ItRav**",700,96.1,6.09691001300806,4.69897000433602,5.05902394405127,5.15868189514447,0.663636363636364,0.833333333333333,0.833333333333333,0.9625,5,1,NA,NA,2.33333333333333,NA,5.66666666666667,NA,NA,NA,NA,NA,3,0.666666666666667,1,5,1,1,1,1,1,0.643851515769196,0.512440995952434,0.775262035585957
"Latium","ItStPet",800,92.2,5.99366362084544,4.69897000433602,4.92983457221724,5.4,0.7,0.818181818181818,0.833333333333333,0.95,5,1,4,NA,2.33333333333333,NA,5.66666666666667,NA,3,NA,NA,NA,3,0.666666666666667,1,5,1,1,1,1,1,0.641797318152225,0.510797453073868,0.772797183230581
"Latium","ItStPet",900,92.2,6.06321550724816,4.69897000433602,4.60205999132796,5.4,0.7,0.818181818181818,0.833333333333333,0.95,5,1,4,NA,2.33333333333333,NA,5.66666666666667,NA,3,NA,NA,NA,3,0.666666666666667,1,5,1,1,1,1,1,0.634217288233953,0.511509171067174,0.756925405400733
"Latium","ItPapEM",1000,100,5.41053981953296,4.14612803567824,4.54406804435028,5.8,0.909090909090909,0.725,0.7,1,4,1,4,NA,2.33333333333333,NA,5.66666666666667,NA,2.66666666666667,NA,NA,NA,3,0.666666666666667,1,6,1,1,1,1,1,0.61606759497189,0.508164381267391,0.723970808676389
"Latium","ItPapEM",1100,100,5.70281859595462,3.77815125038364,4.54406804435028,5.8,0.909090909090909,0.725,0.7,1,4,1,4,NA,2.33333333333333,NA,5.66666666666667,NA,2.66666666666667,NA,NA,NA,3,0.666666666666667,1,6,1,1,1,1,1,0.61264820443046,0.513147291169012,0.712149117691909
"Latium","ItPapHM",1200,98,5.90614594545316,4.64345267648619,4.54406804435028,4.14767119883147,0.9,0.725,0.842857142857143,1,5,1,0,NA,2.66666666666667,NA,5.66666666666667,NA,2.66666666666667,NA,NA,NA,3,0.666666666666667,1,6,1,1,1,1,1,0.619120454680644,0.510086140256853,0.728154769104435
